,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN
3821,3821,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,90,Minority,3,Equally veteran/nonveteran,2019,1151,T,16540,265791
3822,3822,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,91,Equally minority/nonminority,3,Equally veteran/nonveteran,2019,S,S,"25,000 to 49,999 employees",S
3823,3823,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,92,Nonminority,3,Equally veteran/nonveteran,2019,11787,W,218434,4253937
3824,3824,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,0,Total,4,Nonveteran,2019,501542,W,9731979,192527372
3825,3825,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,0,Total,4,Nonveteran,2019,117481,W,1599982,32129766
3826,3826,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,0,Total,4,Nonveteran,2019,284499,W,6424353,127012175
3827,3827,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,0,Total,4,Nonveteran,2019,99562,W,1707645,33385432
3828,3828,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,0,Total,4,Nonveteran,2019,43689,W,621330,12857732
3829,3829,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,0,Total,4,Nonveteran,2019,11371,W,125416,2543403
3830,3830,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,0,Total,4,Nonveteran,2019,24100,W,392742,8180818
3831,3831,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,0,Total,4,Nonveteran,2019,8220,W,103172,2133511
3832,3832,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,5494,W,109549,2143156
3833,3833,0100000US,United States,72,Accommodation and food services,2,Female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3834,3834,0100000US,United States,72,Accommodation and food services,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,S,S,"10,000 to 24,999 employees",S
3835,3835,0100000US,United States,72,Accommodation and food services,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,4453,W,92482,1821331
3836,3836,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,0,Total,4,Nonveteran,2019,452357,W,9001100,177526485
3837,3837,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,105901,W,1471663,29524816
3838,3838,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,0,Total,4,Nonveteran,2019,259566,W,6017447,118571080
3839,3839,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,86890,W,1511990,29430589
3840,3840,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,30,White,4,Nonveteran,2019,352136,W,7811395,154125650
3841,3841,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,30,White,4,Nonveteran,2019,78391,W,1184372,23827779
3842,3842,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,30,White,4,Nonveteran,2019,203333,W,5295205,104762168
3843,3843,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,30,White,4,Nonveteran,2019,70411,W,1331819,25535703
3844,3844,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,30,White,4,Nonveteran,2019,42332,W,607531,12547436
3845,3845,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,30,White,4,Nonveteran,2019,4913,W,104574,2062523
3846,3846,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,30,White,4,Nonveteran,2019,304889,W,7099290,139515691
3847,3847,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,40,Black or African American,4,Nonveteran,2019,7530,W,153003,2655641
3848,3848,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,40,Black or African American,4,Nonveteran,2019,2823,U,38984,710633
3849,3849,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,40,Black or African American,4,Nonveteran,2019,3877,W,93550,1637825
3850,3850,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,40,Black or African American,4,Nonveteran,2019,830,U,20469,307184
3851,3851,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,40,Black or African American,4,Nonveteran,2019,699,R,6935,121316
3852,3852,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,40,Black or African American,4,Nonveteran,2019,6832,W,146068,2534326
3853,3853,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,1923,U,26009,552002
3854,3854,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,S,S,"10,000 to 24,999 employees",S
3855,3855,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,889,T,12345,238015
3856,3856,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,S,S,"1,000 to 2,499 employees",S
3857,3857,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,S,S,"5,000 to 9,999 employees",S
3858,3858,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,1330,U,20413,435544
3859,3859,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,60,Asian,4,Nonveteran,2019,137176,W,1695386,34117600
3860,3860,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,60,Asian,4,Nonveteran,2019,36107,W,374042,7500723
3861,3861,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,60,Asian,4,Nonveteran,2019,76373,W,1023770,20208089
3862,3862,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,60,Asian,4,Nonveteran,2019,24695,W,297574,6408788
3863,3863,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,60,Asian,4,Nonveteran,2019,432,R,5597,117618
3864,3864,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,60,Asian,4,Nonveteran,2019,136743,W,1689789,33999982
3865,3865,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,713,T,8745,185205
3866,3866,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3867,3867,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3868,3868,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,500 to 999 employees,S
3869,3869,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,100 to 249 employees,S
3870,3870,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,664,T,8635,184027
3871,3871,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,90,Minority,4,Nonveteran,2019,189681,W,2490765,49979941
3872,3872,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,91,Equally minority/nonminority,4,Nonveteran,2019,9909,W,196245,4047183
3873,3873,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,92,Nonminority,4,Nonveteran,2019,301950,W,7044969,138500247
3874,3874,0100000US,United States,72,Accommodation and food services,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,2019,533896,W,10598403,210279254
3875,3875,0100000US,United States,72,Accommodation and food services,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,2019,8091,W,3728590,93450608
3876,3876,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,1,Total,0,Total,1,Total,2019,396101,W,2872933,98751942
3877,3877,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,1,Total,0,Total,1,Total,2019,112480,W,557490,14693896
3878,3878,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,1,Total,0,Total,1,Total,2019,207770,W,1382433,49174048
3879,3879,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,1,Total,0,Total,1,Total,2019,71378,W,448203,13996364
3880,3880,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,20,Hispanic,0,Total,1,Total,2019,24198,W,98837,2991773
3881,3881,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,20,Hispanic,0,Total,1,Total,2019,6832,U,21967,539890
3882,3882,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,20,Hispanic,0,Total,1,Total,2019,14396,W,61983,2030222
3883,3883,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,20,Hispanic,0,Total,1,Total,2019,2970,U,14888,421661
3884,3884,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,5434,U,32883,958264
3885,3885,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3886,3886,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,1093,T,5679,184161
3887,3887,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,3943,U,23338,693589
3888,3888,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,29,Non-Hispanic,0,Total,1,Total,2019,361999,W,2256406,73914271
3889,3889,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,29,Non-Hispanic,0,Total,1,Total,2019,105249,W,531657,14073492
3890,3890,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,29,Non-Hispanic,0,Total,1,Total,2019,192283,W,1314771,46959665
3891,3891,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,29,Non-Hispanic,0,Total,1,Total,2019,64465,W,409977,12881114
3892,3892,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,1,Total,30,White,1,Total,2019,321040,W,2052483,70045077
3893,3893,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,1,Total,30,White,1,Total,2019,83659,W,440353,12132643
3894,3894,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,1,Total,30,White,1,Total,2019,177885,W,1226719,45360667
3895,3895,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,1,Total,30,White,1,Total,2019,59496,W,385411,12551766
3896,3896,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,20,Hispanic,30,White,1,Total,2019,23045,W,92124,2837319
3897,3897,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,20,Hispanic,30,White,1,Total,2019,6643,U,21454,528067
3898,3898,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,20,Hispanic,30,White,1,Total,2019,13433,W,55782,1887591
3899,3899,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,20,Hispanic,30,White,1,Total,2019,2970,U,14888,421661
3900,3900,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,4846,U,28184,831580
3901,3901,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3902,3902,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,825,T,4247,146609
3903,3903,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,3660,U,22277,663146
3904,3904,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,29,Non-Hispanic,30,White,1,Total,2019,293149,W,1932175,66376178
3905,3905,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,29,Non-Hispanic,30,White,1,Total,2019,76656,W,417239,11582752
3906,3906,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,29,Non-Hispanic,30,White,1,Total,2019,163627,W,1166690,43326467
3907,3907,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,29,Non-Hispanic,30,White,1,Total,2019,52866,W,348247,11466959
3908,3908,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,1,Total,40,Black or African American,1,Total,2019,8052,U,40601,1014479
3909,3909,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,1,Total,40,Black or African American,1,Total,2019,2551,T,10508,229866
3910,3910,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,1,Total,40,Black or African American,1,Total,2019,4896,U,27778,738231
3911,3911,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,1,Total,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3912,3912,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,20,Hispanic,40,Black or African American,1,Total,2019,827,R,2423,67657
3913,3913,0100000US,United States,81(663),Other services (except public administration)(663),2,Female,20,Hispanic,40,Black or African American,1,Total,2019,S,S,100 to 249 employees,S
3914,3914,0100000US,United States,81(663),Other services (except public administration)(663),3,Male,20,Hispanic,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3915,3915,0100000US,United States,81(663),Other services (except public administration)(663),4,Equally male/female,20,Hispanic,40,Black or African American,1,Total,2019,D,D,20 to 99 employees,D
3916,3916,0100000US,United States,81(663),Other services (except public administration)(663),1,Total,28,Equally Hispanic/non-Hispanic,40,Black or African American,1,Total,2019,S,S,250 to 499 employees,S
