,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN,Unnamed: 33
13208,13208,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,60,Asian,004,Nonveteran,652,Firms with 250 to 499 employees,2019,6,R,2001,282006,
13209,13209,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,60,Asian,004,Nonveteran,657,Firms with 500 employees or more,2019,4,O,1758,26329,
13210,13210,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,70,Native Hawaiian and Other Pacific Islander,004,Nonveteran,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
13211,13211,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,70,Native Hawaiian and Other Pacific Islander,004,Nonveteran,612,Firms with 1 to 4 employees,2019,S,S,20 to 99 employees,S,
13212,13212,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,70,Native Hawaiian and Other Pacific Islander,004,Nonveteran,620,Firms with 5 to 9 employees,2019,D,D,20 to 99 employees,D,
13213,13213,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,70,Native Hawaiian and Other Pacific Islander,004,Nonveteran,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
13214,13214,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,611,Firms with no employees,2019,3216,U,0,443361,
13215,13215,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,612,Firms with 1 to 4 employees,2019,5278,U,9625,919931,
13216,13216,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,620,Firms with 5 to 9 employees,2019,1288,T,8095,247089,
13217,13217,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,630,Firms with 10 to 19 employees,2019,901,U,13096,411909,
13218,13218,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,641,Firms with 20 to 49 employees,2019,S,S,"10,000 to 24,999 employees",S,
13219,13219,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,642,Firms with 50 to 99 employees,2019,S,S,"2,500 to 4,999 employees",S,
13220,13220,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,651,Firms with 100 to 249 employees,2019,6,O,698,22384,
13221,13221,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,652,Firms with 250 to 499 employees,2019,6,R,2001,282006,
13222,13222,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,90,Minority,004,Nonveteran,657,Firms with 500 employees or more,2019,12,U,7690,510785,
13223,13223,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
13224,13224,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,612,Firms with 1 to 4 employees,2019,1155,R,2578,64928,
13225,13225,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,620,Firms with 5 to 9 employees,2019,S,S,"1,000 to 2,499 employees",S,
13226,13226,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,630,Firms with 10 to 19 employees,2019,S,S,"2,500 to 4,999 employees",S,
13227,13227,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,641,Firms with 20 to 49 employees,2019,S,S,"5,000 to 9,999 employees",S,
13228,13228,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,642,Firms with 50 to 99 employees,2019,D,D,"2,500 to 4,999 employees",D,
13229,13229,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,651,Firms with 100 to 249 employees,2019,D,D,"2,500 to 4,999 employees",D,
13230,13230,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
13231,13231,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,91,Equally minority/nonminority,004,Nonveteran,657,Firms with 500 employees or more,2019,D,D,250 to 499 employees,D,
13232,13232,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,611,Firms with no employees,2019,22378,W,0,2684470,
13233,13233,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,612,Firms with 1 to 4 employees,2019,37370,W,66855,5614607,
13234,13234,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,620,Firms with 5 to 9 employees,2019,11526,W,78734,2000521,
13235,13235,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,630,Firms with 10 to 19 employees,2019,8813,W,119463,2729787,
13236,13236,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,641,Firms with 20 to 49 employees,2019,5955,W,173665,4354421,
13237,13237,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,642,Firms with 50 to 99 employees,2019,1919,W,127722,2446650,
13238,13238,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,651,Firms with 100 to 249 employees,2019,S,S,"100,000 employees or more",S,
13239,13239,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,652,Firms with 250 to 499 employees,2019,S,S,"50,000 to 99,999 employees",S,
13240,13240,0100000US,United States,71,"Arts, entertainment, and recreation",001,Total,001,Total,92,Nonminority,004,Nonveteran,657,Firms with 500 employees or more,2019,197,W,168874,8762063,
13241,13241,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,611,Firms with no employees,2019,27828,W,0,3275331,
13242,13242,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,612,Firms with 1 to 4 employees,2019,47089,W,85317,6842655,
13243,13243,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,620,Firms with 5 to 9 employees,2019,14460,W,97502,2596816,
13244,13244,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,630,Firms with 10 to 19 employees,2019,10794,W,147533,3407170,
13245,13245,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,641,Firms with 20 to 49 employees,2019,7574,W,222495,5225459,
13246,13246,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,642,Firms with 50 to 99 employees,2019,2286,W,153022,3102373,
13247,13247,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,651,Firms with 100 to 249 employees,2019,S,S,"100,000 employees or more",S,
13248,13248,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,652,Firms with 250 to 499 employees,2019,S,S,"50,000 to 99,999 employees",S,
13249,13249,0100000US,United States,71,"Arts, entertainment, and recreation",096,Classifiable,096,Classifiable,96,Classifiable,096,Classifiable,657,Firms with 500 employees or more,2019,231,W,188693,9766931,
13250,13250,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,611,Firms with no employees,2019,2489,T,0,89724,
13251,13251,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,612,Firms with 1 to 4 employees,2019,10289,U,21251,728140,
13252,13252,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,620,Firms with 5 to 9 employees,2019,3743,U,24650,775752,
13253,13253,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,630,Firms with 10 to 19 employees,2019,2845,U,39041,1147409,
13254,13254,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,641,Firms with 20 to 49 employees,2019,2523,W,77880,2437911,
13255,13255,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,642,Firms with 50 to 99 employees,2019,1580,W,109409,3499381,
13256,13256,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,651,Firms with 100 to 249 employees,2019,1206,W,168056,5461852,
13257,13257,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,652,Firms with 250 to 499 employees,2019,324,W,99952,5255809,
13258,13258,0100000US,United States,71,"Arts, entertainment, and recreation",098,Unclassifiable,098,Unclassifiable,98,Unclassifiable,098,Unclassifiable,657,Firms with 500 employees or more,2019,542,W,775247,25773857,
13259,13259,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,611,Firms with no employees,2019,54734,W,0,5670828,
13260,13260,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,136672,W,332640,6956431,
13261,13261,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,110206,W,746107,13035973,
13262,13262,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,108186,W,1494078,27328535,
13263,13263,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,94715,W,2825427,54198262,
13264,13264,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,25260,W,1672498,34737515,
13265,13265,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,7891,W,1131840,24625512,
13266,13266,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,1951,W,644564,15406037,
13267,13267,0100000US,United States,72,Accommodation and food services,001,Total,001,Total,00,Total,001,Total,657,Firms with 500 employees or more,2019,2373,W,5479840,121770770,
13268,13268,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,611,Firms with no employees,2019,11943,U,0,873012,
13269,13269,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,35912,W,86851,1673448,
13270,13270,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,26019,W,175712,2933628,
13271,13271,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,22691,W,313344,5639389,
13272,13272,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,17295,W,511014,9928067,
13273,13273,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,3531,W,231159,4859933,
13274,13274,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,949,W,131251,3272901,
13275,13275,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"50,000 to 99,999 employees",S,
13276,13276,0100000US,United States,72,Accommodation and food services,002,Female,001,Total,00,Total,001,Total,657,Firms with 500 employees or more,2019,110,W,102080,1910337,
13277,13277,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,611,Firms with no employees,2019,30289,W,0,2530952,
13278,13278,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,70838,W,174611,3731035,
13279,13279,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,60198,W,406854,7220734,
13280,13280,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,61623,W,851393,15739518,
13281,13281,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,57939,W,1735464,33497085,
13282,13282,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,16824,W,1121236,23019438,
13283,13283,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,5056,W,736640,15760276,
13284,13284,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,988,W,339778,6260713,
13285,13285,0100000US,United States,72,Accommodation and food services,003,Male,001,Total,00,Total,001,Total,657,Firms with 500 employees or more,2019,1288,W,1714130,31872135,
13286,13286,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,611,Firms with no employees,2019,12094,U,0,2251593,
13287,13287,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,28037,W,67486,1430449,
13288,13288,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,23042,W,157066,2674027,
13289,13289,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,22827,W,314952,5630252,
13290,13290,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,17950,W,532919,9902802,
13291,13291,0100000US,United States,72,Accommodation and food services,004,Equally male/female,001,Total,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,4300,W,277157,5762250,
